id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city,zipcode
590372866147671751,Studio 53,18057505,Michael,Brooklyn,East Flatbush,40.65896,-73.9277,Entire home/apt,136,1,37,2023-01-11,3.63,4,333,37,New York City,11203.0
599806687631020705,Quick and simple! Private room Sunset park,374799676,Sonia,Brooklyn,Sunset Park,40.644081,-74.013184,Private room,70,1,12,2023-01-01,1.53,2,345,12,New York City,11220.0
603354533126083220,Superb location 3BR Loft with Desk! Times Square!,373999338,Jhasfer,Manhattan,Hell's Kitchen,40.75443,-73.99454,Entire home/apt,286,1,26,2023-02-15,2.44,2,66,26,New York City,10018.0
612438810150719898,Cheerful first floor townhouse with free parking.,336906719,Rafia,Queens,Jamaica,40.678104,-73.798012,Private room,110,1,12,2023-02-19,1.42,1,365,12,New York City,11436.0
623316905566055675,Lovely 2-Bedroom/4 guest rental unit in Brooklyn,164297725,Jose,Brooklyn,Sunset Park,40.66365,-73.99587,Entire home/apt,214,2,16,2023-01-08,2.41,1,355,16,New York City,11232.0
625130804427996264,"Comfort Cozy Apt, 2 Bedrooms, Queens, Close to JFK",458726032,Judith,Queens,Rosedale,40.65955,-73.73013,Entire home/apt,150,2,24,2023-01-02,2.71,1,365,24,New York City,11422.0
632690998847059396,Lovely 1 Bedroom with Private Bathroom in Brooklyn,460419777,Jian Yan,Brooklyn,Bensonhurst,40.62061,-74.00091,Private room,101,1,27,2023-01-01,2.87,6,360,27,New York City,11228.0
640803678803535962,Lovely bedroom with Empire State view,462303111,Nadia,Manhattan,Midtown,40.74841,-73.9879,Private room,160,1,7,2022-09-14,1.02,1,0,7,New York City,10001.0
642954875557338322,Stylish 1 Bedroom Apartment in a brownstone house,446908191,Nassy,Brooklyn,Cypress Hills,40.68618,-73.87722,Entire home/apt,91,1,24,2023-02-26,2.73,5,221,24,New York City,11208.0
654274540781636364,Chelsea 1 BR w/ Office by Anyplace - 11436,415840703,Anyplace,Manhattan,Chelsea,40.74302,-73.99536,Entire home/apt,256,30,2,2022-11-10,0.29,15,297,2,New York City,10011.0
658868727440497411,"Cozy Private Room (B) in Flushing, Queens",262685334,Benjamin,Queens,Flushing,40.77636,-73.82204,Private room,70,1,29,2023-02-26,3.52,3,358,29,New York City,11354.0
662898627131024459,Family friendly apartment in Brooklyn,8110430,Pim,Brooklyn,Bedford-Stuyvesant,40.68603,-73.92829,Entire home/apt,125,2,4,2023-01-02,0.55,1,298,4,New York City,11221.0
667539668193564442,Brooklyn lovely studio apartment!,402187116,James&Laureta,Brooklyn,Bedford-Stuyvesant,40.68277,-73.94141,Entire home/apt,108,1,30,2023-02-16,4.0,6,244,30,New York City,11216.0
674401700255668607,Midtown Huge 4 bdr apartment,466229940,Sergey,Manhattan,Midtown,40.75482,-73.96916,Entire home/apt,900,2,21,2023-01-13,4.2,1,0,21,New York City,10022.0
679524190216807546,"Harlem 2BR Basement, 3min to Subway",318297491,Lihi,Manhattan,Harlem,40.82132,-73.94611,Entire home/apt,117,31,1,2023-01-10,0.54,4,155,1,New York City,10031.0
686850958889728569,Arthur Avenue Foodies Paradise,44851966,Joseph,Bronx,Belmont,40.85444,-73.8877,Entire home/apt,171,3,2,2022-08-25,0.29,10,275,2,New York City,10458.0
692154261804082226,15mn from the city king bed 1 bedroom pullout sofa,334157581,Jhonathan,Queens,Astoria,40.76109740499372,-73.91960818152441,Entire home/apt,170,3,1,2023-02-25,1.0,1,84,1,New York City,11106.0
697719311988590720,Private room for any type of stay,474967067,Michael,Brooklyn,Crown Heights,40.67263,-73.91716,Private room,65,1,20,2023-01-06,3.13,2,354,20,New York City,11233.0
701763363827948670,A lovely 2BR apt in a bright Soho townhouse.,48721735,Heather,Manhattan,SoHo,40.72534,-74.00385,Entire home/apt,295,1,1,2023-01-01,0.46,1,71,1,New York City,10013.0
705052024128229828,Large space in classic New York City apartment,59021519,Austin,Manhattan,East Village,40.72331,-73.979,Private room,76,30,1,2022-11-28,0.3,1,18,1,New York City,10009.0
714690233273672647,Cozy 2-bedroom apartment & backyard in a nice area,11206175,Kris,Queens,Maspeth,40.72258,-73.90772,Entire home/apt,143,30,0,,,2,65,0,New York City,11378.0
716775572434292425,Midtown 45 Resort - 1 Bedroom Suite,475558129,Brianna,Manhattan,Midtown,40.7526680451805,-73.9724844231959,Private room,742,1,2,2019-10-13,0.05,17,0,0,New York City,10017.0
722500167179366065,Lovely large 1 bedroom apartment in NYC,123523177,Michelle,Manhattan,Upper West Side,40.79823224648436,-73.96870158612728,Entire home/apt,200,3,6,2023-01-03,1.35,1,171,6,New York City,10025.0
726246984303365790,New private 3rd fl bedroom w/ it’s own bathroom,113295877,Jonathan,Staten Island,New Brighton,40.63637,-74.09034,Private room,54,3,3,2022-12-27,0.71,5,180,3,New York City,10301.0
730022257273926246,Spacious & Renovated 3BR Loft! Prime Midtown West!,472197726,Joanabel,Manhattan,Hell's Kitchen,40.75498,-73.99392,Entire home/apt,217,5,8,2022-12-19,1.7,1,191,8,New York City,10018.0
735039571158161011,Private Queen-Sized Bedroom in Quiet 2-Story apt,367986829,Zakarya,Brooklyn,East Flatbush,40.64122,-73.95105,Private room,85,3,1,2022-12-17,0.37,2,364,1,New York City,11226.0
741459812107537941,Home is where the heart is!,363381319,Deslyn,Brooklyn,East New York,40.67128599999999,-73.883729,Entire home/apt,178,1,1,2023-02-19,1.0,1,267,1,New York City,11207.0
746069037672718450,"1 Bedroom Rental Unit
Queens",484859277,Luis,Queens,Ridgewood,40.70076,-73.90682,Private room,65,1,3,2022-11-07,0.7,1,365,3,New York City,11385.0
750900533440778103,A cozy peaceful one apartment style.,485829640,Marlon,Brooklyn,Canarsie,40.65,-73.89836,Entire home/apt,104,2,2,2023-01-03,0.75,1,85,2,New York City,11236.0
755241505514314737,Incredible Soho Loft [2500Sqft!],167330274,Colm,Manhattan,Nolita,40.72145,-73.99555,Entire home/apt,600,3,1,2023-01-29,0.79,1,48,1,New York City,10012.0
759063278212039092,"Modern Two Bedroom Apt. (Elevator, Laundry & gym)",8312621,Robert,Brooklyn,Crown Heights,40.67085,-73.95257,Entire home/apt,194,1,1,2022-12-31,0.45,2,47,1,New York City,11216.0
762354667794020777,Spacious Large private Room >15 min to NYC,488130450,Roger,Queens,Ridgewood,40.69886,-73.90826,Entire home/apt,125,2,2,2023-01-01,0.7,1,365,2,New York City,11385.0
765948794133787266,Brooklyn Refuge,488760226,Eric,Brooklyn,Canarsie,40.64851,-73.89433,Private room,30,2,13,2023-02-19,4.29,2,41,13,New York City,11236.0
771058331472493080,Cozy Premier Modern Loft-Style Condo in Long Islan,112740171,JooltLuxe,Queens,Long Island City,40.75321,-73.92684,Entire home/apt,226,2,0,,,17,84,0,New York City,11106.0
774545766223961163,Midtown 45 Studio,234194182,Chris,Manhattan,Midtown,40.75316,-73.97317,Entire home/apt,356,2,0,,,2,90,0,New York City,10017.0
775408101743191192,Penthouse Hotel Room,176950781,Aka Times Square,Manhattan,Theater District,40.75579,-73.98515,Entire home/apt,396,5,1,2023-01-17,0.6,7,348,1,New York City,10036.0
780469899541164195,Apartment in  Brooklyn - Penthouse,491197167,Valentina,Brooklyn,Bedford-Stuyvesant,40.69267491121092,-73.92862295905978,Entire home/apt,376,2,0,,,1,147,0,New York City,11207.0
784144751060543865,Cozy and Comfy Room. 5mins fm S I Ferry.,491605940,David,Staten Island,Tompkinsville,40.62694,-74.08596,Private room,76,1,1,2023-02-16,1.0,3,363,1,New York City,10304.0
787917881988426164,St.Johns Home 4 Medical Professional-Horripilation,26377263,Stat,Queens,Far Rockaway,40.5979873,-73.7561801,Private room,52,1,0,,,57,331,0,New York City,11691.0
793522511002803639,4 Serene Units In The Heart Of NYC! Pets Allowed!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.748193478657896,-73.98542635561158,Private room,1473,1,0,,,107,158,0,New York City,10118.0
798504494041007058,Peaceful Brooklyn Crash-pad,490257632,Al,Brooklyn,Fort Greene,40.695682718960654,-73.97725895720976,Private room,65,1,2,2023-02-01,1.4,4,364,2,New York City,11205.0
801688678773662248,Corporate Paradise,136795744,Sergey,Manhattan,Upper West Side,40.77203292107463,-73.9901982100222,Entire home/apt,516,2,1,2023-02-13,1.0,2,294,1,New York City,10023.0
804409140374872242,(Dr2)Contact host b4 booking,15625009,Anders,Manhattan,Harlem,40.82616870788811,-73.95036210231177,Private room,59,30,0,,,2,327,0,New York City,10031.0
808797693528823038,1 Bd/ 1 ba - CONDO in Harlem,68437552,Ronald,Manhattan,Harlem,40.8164422,-73.9371532,Entire home/apt,125,1,1,2023-02-26,1.0,2,303,1,New York City,10037.0
811528205494246325,stunning studio with private outdoor space,40820275,Ieza,Brooklyn,Greenpoint,40.7312526,-73.9561468,Entire home/apt,150,1,0,,,1,330,0,New York City,11222.0
814152362544321220,Hudson Terrace by Rove Travel | Tribeca Townhouse,17775359,Rove,Manhattan,Tribeca,40.71967346042081,-74.01153226840393,Entire home/apt,1295,30,0,,,21,335,0,New York City,10282.0
819824115695077266,10Min to Manhattan Woodside Apt,491347586,Anna,Queens,Woodside,40.742505891956846,-73.90154224727206,Entire home/apt,148,1,0,,,5,312,0,New York City,11377.0
824581370085361147,Graceland haven,467083339,Onoriode,Queens,Jamaica,40.67839,-73.78994,Entire home/apt,132,30,0,,,3,364,0,New York City,11434.0
826951793470503392,The oasis’s,501108264,Julio,Manhattan,Washington Heights,40.854799417557686,-73.92901614773466,Private room,68,1,1,2023-02-26,1.0,1,358,1,New York City,10040.0
830634705984116989,#3 Beautiful Hardwood Floor Room,207622517,Andrzej,Queens,Woodhaven,40.696230819923606,-73.86029866703832,Private room,71,14,0,,,5,288,0,New York City,11421.0
835563379944298933,Ultimate NYC Trip! Unit Near Central Park,496944100,RoomPicks,Manhattan,Tribeca,40.716336493214165,-74.01006185628171,Entire home/apt,473,2,0,,,356,1,0,New York City,10013.0
836874677726003498,You Found It! Explore More of the Big Apple!,496944100,RoomPicks,Manhattan,Lower East Side,40.72201016969111,-73.99057333548076,Entire home/apt,561,1,0,,,356,281,0,New York City,10002.0
2092181,Haven in Cambridge (entire place!),10641173,Randi,,Wellington-Harrington,42.37312,-71.0901,Entire home/apt,125,1,50,2022-08-27,0.47,1,1,2,Cambridge,2141.0
20756502,M3 SUITE PIRVATEBATH WALK TO HARVARD MIT SUBWAY T,93503221,Lynne,,Mid-Cambridge,42.37499,-71.10651,Entire home/apt,83,1,137,2022-07-01,2.02,4,67,25,Cambridge,2138.0
45732245,Two Bedroom Apartment in Heart of Kendall Square,22541573,Ken,,East Cambridge,42.36458,-71.08227,Entire home/apt,310,30,0,,,17,212,0,Cambridge,2142.0
583442690752646511,Hotel-Near T-Free Parking-Harvard/MIT/Tufts,162885740,Hong,,North Cambridge,42.39352,-71.12716,Private room,121,2,48,2023-03-14,3.99,24,90,48,Cambridge,2140.0
785766126951688904,Luxury apartment in Cambridge,163848078,Adam,,East Cambridge,42.37135923553282,-71.07545867832205,Entire home/apt,318,4,3,2023-03-19,1.34,8,248,3,Cambridge,2214.0
42427522,NEW SUITE 1 near Kaiser/Apple/eBay/Goog priv entry,275036134,Gabriela,,San Jose,37.27896,-121.91483,Private room,75,3,9,2023-02-28,0.51,2,179,5,Santa Clara County,95124.0
734513435399678940,"Mountain View 2br w/ w/d, pool & gym, nr tech HQs",107434423,Blueground,,Mountain View,37.3858787,-122.0544979,Entire home/apt,259,31,0,,,497,360,0,Santa Clara County,94041.0
48445064,Private unit with majestic views in Los Gatos.,20878663,Omer,,Unincorporated Areas,37.22234,-121.92962,Entire home/apt,220,1,150,2023-03-12,6.09,1,268,54,Santa Clara County,95032.0
770457783817978532,Cozy Bay Hideaway near SJC Airport,90475416,Lilly,,San Jose,37.395,-121.8637,Private room,65,2,8,2023-03-22,2.55,1,354,8,Santa Clara County,95132.0
6451901,HackerHome - Downtown Mountain View: Castro Street,43806,Vic,,Mountain View,37.39313,-122.07883,Shared room,40,30,16,2022-10-04,0.17,40,266,2,Santa Clara County,94041.0
53341074,Entire Unit - close to Amphitheater & Downtown MV,373166289,Serena,,Mountain View,37.4064,-122.08849,Entire home/apt,125,2,31,2022-12-19,1.88,48,320,25,Santa Clara County,94043.0
10773949,Detached Guest House.,55731928,Mark,,San Jose,37.30615,-121.95235,Entire home/apt,170,2,155,2022-10-09,1.8,1,153,19,Santa Clara County,95117.0
53313539,Like New 3BR 2BA Home in Japan Town San Jose,74794255,Peter,,San Jose,37.34539,-121.88817,Entire home/apt,187,2,52,2023-03-04,3.2,2,207,38,Santa Clara County,95112.0
39037397,"Fantastic 2BR in Sunnyvale, Pool + Pet-Friendly",48005494,Zeus,,Sunnyvale,37.38782,-122.03059,Entire home/apt,184,31,3,2023-02-28,0.12,290,261,1,Santa Clara County,94085.0
11627362,Master Bedroom w/private Bathroom,18576728,Steven,,Santa Clara,37.35913,-121.99981,Private room,55,2,0,,,1,364,0,Santa Clara County,95051.0
26847075,Cottage in Downtown San Jose (Harbor),35779184,Leon,,San Jose,37.34154,-121.88952,Entire home/apt,110,1,166,2023-02-19,2.91,6,343,21,Santa Clara County,95112.0
21814252,Cozy Trailer Between the Redwoods,38847821,Ben,,Unincorporated Areas,37.15947,-121.97987,Entire home/apt,58,31,115,2022-09-03,1.8,1,285,1,Santa Clara County,95033.0
52991244,J3-Cozy bedroom w/TV near SJSU&San Jose,22538846,Eve,,San Jose,37.32504,-121.87773,Private room,42,2,5,2022-12-30,0.31,63,179,3,Santa Clara County,95112.0
848551509790497512,Fun Family Outing! Close to Rosemary Gardens Park,501999514,RoomPicks,,San Jose,37.371476822184,-121.91260728720238,Entire home/apt,182,1,0,,,20,363,0,Santa Clara County,95112.0
574800471071180777,White Cloud Room,122062577,Marita,,San Jose,37.31067,-121.94838,Private room,110,30,1,2022-05-03,0.09,5,213,1,Santa Clara County,95128.0
44916744,Hammerhead Room | SJ Shark House,361071114,Ahmed,,San Jose,37.34323,-121.88526,Private room,65,1,34,2022-10-26,1.08,8,365,5,Santa Clara County,95112.0
37024838,The KPS estates- bedroom 1,278394630,Kenneth,,San Jose,37.32146,-121.76544,Private room,95,1,3,2019-09-30,0.07,3,0,0,Santa Clara County,95148.0
830484853603984158,"Newly remodel 6 bedrooms, 3 bath",57969443,Tom,,San Jose,37.23025748489244,-121.9053106560433,Entire home/apt,599,3,0,,,8,348,0,Santa Clara County,95124.0
18733708,Priv. Bedroom +Priv. Bathroom (upstairs)  San Jose,130004672,Kim,,San Jose,37.34263,-121.92003,Private room,88,3,61,2022-08-26,0.86,1,365,2,Santa Clara County,95126.0
695664100973427669,Modern 1BR Apt | Pool + Gym | Close to Castro St,30283594,Global Luxury Suites,,Mountain View,37.392303,-122.09397,Entire home/apt,206,1,0,,,19,365,0,Santa Clara County,94040.0
37533863,"convenient, driveway parking; room #3, San Jose.",42441023,William,,San Jose,37.34022,-121.83484,Private room,45,1,27,2020-06-06,0.61,2,0,0,Santa Clara County,95122.0
794454579229774184,"1 BR w/parking, King Bed Sunnyvale, The Zen Den",336199779,Toby,,Sunnyvale,37.38473411221472,-122.03109221251772,Entire home/apt,221,30,0,,,1,248,0,Santa Clara County,94086.0
20721972,"Quiet, Classy European Flat close to freeways",2124357,Anya,,Palo Alto,37.40646,-122.11807,Private room,80,2,51,2022-09-05,0.76,1,24,11,Santa Clara County,94022.0
53819007,SJ Downtown Historical with Victorian Experience,78910325,Li,,San Jose,37.34387,-121.89501,Entire home/apt,850,2,4,2022-11-20,0.35,7,3,4,Santa Clara County,95112.0
52707742,San Jose Nest @ Bird Ave |  Private suit #3,398959118,William,,San Jose,37.31844,-121.89921,Private room,73,6,11,2023-02-25,0.63,10,79,8,Santa Clara County,95125.0
46278815,Marvelous PRIVATE room in Silicon Valley!,58777309,Isa,,Santa Clara,37.32633,-121.97116,Private room,50,7,3,2023-01-28,0.4,2,62,3,Santa Clara County,95150.0
833926581368198031,"Mountain View 2br w/ gym, pool & w/d, nr 84 & 101",107434423,Blueground,,Mountain View,37.3858787,-122.0544979,Entire home/apt,220,31,0,,,497,365,0,Santa Clara County,94041.0
637181676545079154,Cozy Private Cottage,48489868,Arthur,,San Jose,37.34899,-121.89141,Entire home/apt,85,2,31,2023-03-26,3.08,1,222,31,Santa Clara County,95112.0
6775949,Cozy Cottage short walk to Downtown,35473023,Sherri,,28801,35.60335,-82.55166,Entire home/apt,108,30,0,,,1,261,0,Asheville,28801.0
16095359,Garden Wheel House Retreat,16359857,Anna,,28804,35.63382,-82.58267,Entire home/apt,100,2,104,2023-01-16,1.53,2,178,47,Asheville,28804.0
21566026,The Nature Nook near Asheville NC,65408548,Karl,,28704,35.47041,-82.50005,Entire home/apt,95,1,13,2021-04-01,0.2,5,90,0,Asheville,28704.0
26925544,Downtown in a Flash. Relax with Your Family,128354253,Katie And Matt,,28804,35.63026,-82.58675,Entire home/apt,150,2,130,2023-02-26,2.39,1,103,26,Asheville,28804.0
33021011,Cozy Cottage Avl,248535877,Caleb,,28704,35.45672,-82.59435,Entire home/apt,132,1,105,2023-03-12,2.16,1,129,42,Asheville,28704.0
38426481,Tiny Guest House,290850305,Scott Marilou,,28806,35.55131,-82.62649,Entire home/apt,78,1,20,2023-03-05,0.47,2,350,11,Asheville,28806.0
43430751,Brick Ranch Home w/ Outdoor Delights & Fenced Yard,1766838,Monica,,28806,35.59979,-82.59503,Entire home/apt,199,2,33,2023-01-01,1.62,1,61,17,Asheville,28806.0
47834023,"""Albergue"" Home base for exploring Asheville & WNC",29603611,Isaiah,,28801,35.6024,-82.573,Entire home/apt,99,3,102,2023-03-13,3.97,1,17,35,Asheville,28801.0
50269559,West Asheville Peaceful Oasis w/ Private Entrance,126928393,Preston & Sarah,,28715,35.55413,-82.65011,Private room,60,1,164,2023-03-12,7.59,1,159,72,Asheville,28715.0
53197970,"Quiet, newly renovated private room and entrance.",430657078,Nicole,,28804,35.625278,-82.59156,Private room,65,2,54,2023-02-19,3.39,1,362,45,Asheville,28804.0
578762733048842826,DT Asheville - Zurich MNT Chalet #9B/Low Cost Uber,447434330,Ed And Marwa,,28805,35.59383,-82.537659,Entire home/apt,152,4,20,2023-03-07,1.9,3,306,20,Asheville,28805.0
670961343260623487,Guest Room with 2 Queen Beds at AC Asheville Downtown,454578310,AC Asheville Downtown,,28801,35.59559,-82.55252,Entire home/apt,258,1,15,2023-02-27,2.3,2,101,15,Asheville,28801.0
762867300480281790,Sunrise & Sunset Views + King + 7 mls to DT AVL,181316638,Becky,,28806,35.62201,-82.63535,Entire home/apt,461,2,10,2023-03-06,2.86,10,237,10,Asheville,28806.0
14077210,Light filled Art Loft on Fairmount Hill,2666789,Mary Lou,,Ward 7,44.92325,-123.04947,Entire home/apt,111,2,275,2023-03-23,3.4,1,43,31,Salem,97302.0
743424855382175966,Bright & Cozy City Center Home w/ Covered Patio,484644417,Cassandra,,Ward 1,44.95546,-123.02241,Entire home/apt,109,30,0,,,1,3,0,Salem,97301.0
23744406,Private Space - Minutes from Childrens Hospital,50481146,Gina,,Near South,39.95271,-82.97584,Entire home/apt,89,3,3,2022-09-26,0.38,2,316,3,Columbus,43205.0
38359601,Cozy south campus apartment!,141615095,Stacey,,Near North/University,39.98871,-83.01581,Entire home/apt,70,1,337,2023-03-13,7.83,3,66,92,Columbus,43201.0
47135980,The Harris-McKinley - Your home away from home,101833432,James,,South Linden,39.98203,-82.9434,Entire home/apt,95,30,1,2022-08-06,0.13,2,350,1,Columbus,43219.0
52001843,"Chic 3 BR Townhouse by Mapfre, OSU & Short North",1395861,Happy To Host,,Near North/University,40.01783,-82.99938,Entire home/apt,166,2,44,2023-03-26,2.37,4,335,31,Columbus,43202.0
548403459413089109,Charming Merion Village 2 Bd • King Bed • Patio ✨,79726776,Payton,,Near South,39.93847,-82.99641,Entire home/apt,82,2,12,2023-03-26,1.37,1,325,12,Columbus,43206.0
623078277333941166,3 Bedroom Centrally Located,453019578,Bryden,,Near North/University,39.99085,-83.00864,Entire home/apt,132,10,17,2023-02-25,1.68,32,126,17,Columbus,43201.0
687895433895085663,"Cozy 2bd, 1 bth w/hot tub by fairgrounds and OSU",120455802,Norma,,Clintonville,40.0752,-83.00421,Entire home/apt,150,3,3,2022-11-14,0.47,12,223,3,Columbus,43214.0
742676662412685084,2 - Bedroom Condo with Free Parking,191916098,Jami,,South Linden,40.00111,-82.9755,Entire home/apt,65,1,15,2023-02-27,2.96,6,339,15,Columbus,43211.0
805861725733788595,Celestial Suite | Walk to Main St & Bexley,431781339,Liz And Jackson,,Eastmoor/Walnut Ridge,39.95713,-82.92405,Entire home/apt,74,1,3,2023-03-19,2.43,3,324,3,Columbus,43209.0
841972051202273174,Beautiful centrally located 3 bedroom home,44723243,Rich,,Near East,39.973768540130656,-82.98102110624313,Entire home/apt,146,1,1,2023-03-19,1.0,3,341,1,Columbus,43203.0
5241383,Apt in downtown historic Newport!,27100747,Francine,Newport,Newport,41.48646,-71.31041,Entire home/apt,110,28,23,2022-07-13,0.25,1,276,1,Rhode Island,2840.0
13204037,WEST WING,73970146,Jennifer,Washington,Charlestown,41.38185,-71.6248,Private room,225,2,14,2020-08-24,0.17,3,332,0,Rhode Island,2813.0
18160426,Narragansett Pier ultimate beach house!,15004334,Susan,Washington,Narragansett,41.43532,-71.47589,Entire home/apt,625,7,3,2022-08-27,0.36,5,219,3,Rhode Island,2882.0
21501547,Laura's Happy Family Hideaway,4909665,W R G,Newport,Newport,41.48058,-71.31298,Entire home/apt,213,30,19,2021-10-25,0.39,21,124,0,Rhode Island,2840.0
25641419,Private Guest Suite Overlooking Sakonnet River,122170137,Cathy,Newport,Portsmouth,41.58253,-71.24262,Entire home/apt,175,2,112,2022-10-06,1.92,1,25,13,Rhode Island,2871.0
31614537,Beach Cottage 1 Mile From Weekapaug & Misquamicut,170428965,Fausto,Washington,Westerly,41.34356,-71.75696,Entire home/apt,128,2,101,2023-03-29,2.01,1,290,14,Rhode Island,2891.0
35029876,Simple sleeper w/ parking - 0.8 mi to RI Hospital,1905693,Chuck,Providence,Providence,41.80874,-71.42276,Private room,32,3,123,2023-03-04,2.62,4,72,24,Rhode Island,2907.0
38455614,Private floor -3 rooms & full bath.  2 miles to DT,2168437,Rob,Providence,Providence,41.84098,-71.44288,Entire home/apt,76,1,127,2023-03-19,2.96,1,135,33,Rhode Island,2908.0
41980546,Secluded Oasis Minutes from Newport & Beaches,332325283,Za,Newport,Middletown,41.50626,-71.28352,Entire home/apt,507,2,37,2022-10-30,1.11,2,170,13,Rhode Island,2842.0
44097471,Private Updated Home - in 100+ acres LandTrust,15607904,Dan,Newport,Middletown,41.52056,-71.26235,Entire home/apt,871,3,6,2022-08-28,0.2,1,311,4,Rhode Island,2842.0
47702876,Beautiful historic house in the heart of Bristol,1144335,Linda,Bristol,Bristol,41.6723,-71.2782,Entire home/apt,450,2,1,2021-07-31,0.05,2,73,0,Rhode Island,2809.0
49729566,"Chrysalis Landing, close to Newport +Navy Base",27268443,Lisel,Newport,Middletown,41.51604,-71.30684,Entire home/apt,450,2,37,2023-02-19,1.73,46,266,22,Rhode Island,2842.0
51802598,"Gloriously sunny E Side Apt
near Brown - sleeps 4",419616177,Bruce,Providence,Providence,41.83255,-71.4049,Entire home/apt,183,2,42,2023-03-15,2.25,4,228,26,Rhode Island,2906.0
54316289,"Artsy, Plant-Filled, West End PVD Condo",75266761,Jamie,Providence,Providence,41.81667,-71.4314,Entire home/apt,140,1,70,2022-12-28,4.99,1,0,54,Rhode Island,2940.0
598508297999187433,Spacious & Clean Pt Judith Home! Family Friendly!,223489475,Carly,Washington,Narragansett,41.378925,-71.481094,Entire home/apt,300,7,1,2022-05-30,0.1,120,197,1,Rhode Island,2882.0
644980548718040112,"Quiet home with big yard, big sky, and a cornfield",13833200,David,Newport,Portsmouth,41.58195,-71.26185,Entire home/apt,500,31,0,,,1,0,0,Rhode Island,2871.0
689163219402990633,Good Karma. A bright and calming island retreat.,36035370,Amy,Newport,Portsmouth,41.6231839,-71.3099014,Entire home/apt,150,7,1,2022-09-07,0.15,1,328,1,Rhode Island,2872.0
737754687916524027,Seascape-Walk to Beach-Ocean views-Close to town,76318,Teal,Newport,Middletown,41.49014133388778,-71.27982024103403,Entire home/apt,1724,3,1,2022-10-22,0.19,1,288,1,Rhode Island,2842.0
807886922481321169,Cozy Winter Retreat on Millpond,122405930,Bette,Washington,South Kingstown,41.3938111,-71.5746903,Entire home/apt,357,3,0,,,2,36,0,Rhode Island,2879.0
831957461175199705,"Harbor-side Condo Resort in Newport, Ocean View!",47475013,Hamilton,Newport,Newport,41.48001,-71.3153,Entire home/apt,419,3,0,,,10,365,0,Rhode Island,2840.0
811451399882046549,Hip 3 BR Townhome w/view deck+firepit near Zoo,86162574,Lynn,,Balboa Park,32.7171558,-117.1362821,Entire home/apt,379,1,0,,,2,256,0,San Diego,92102.0
53191808,Contemporary 5BR Oceanview | Pool | Hot Tub,429429981,Vacasa California,,La Jolla,32.82813,-117.24794,Entire home/apt,1732,3,0,,,122,364,0,San Diego,92037.0
624694184508350611,1 Bedroom Furnished Unit - Here in SD - 118,456697664,Dena,,Bird Land,32.79264,-117.15609,Entire home/apt,75,2,10,2023-02-20,1.07,49,330,10,San Diego,92133.0
34711719,Boho in Barrio - 3 miles from Downtown/Conv Centre,51089391,Bobby,,Memorial,32.69607,-117.13093,Entire home/apt,184,2,314,2023-03-14,6.87,1,37,68,San Diego,92113.0
780505611887588559,Hemingway's Beach House - Steps from the Sands of La Jolla Shores,6558055,Sarah,,La Jolla,32.85713,-117.25564,Entire home/apt,688,1,0,,,14,334,0,San Diego,92037.0
44359770,Charming studio steps from Old Town,343076501,Maksim,,Old Town,32.74651,-117.19017,Entire home/apt,104,3,94,2023-03-14,2.91,1,36,31,San Diego,92110.0
658537455203307101,Lovely Townhome with balcony. Close to downtown SD,466354831,Ariel,,City Heights West,32.74331,-117.10389,Private room,60,2,0,,,1,267,0,San Diego,92105.0
791277772869278054,PB Charmer - Just Steps to the Sand!,458931716,Jacob,,Pacific Beach,32.7983929,-117.2297104,Entire home/apt,200,1,5,2023-03-06,1.85,28,329,5,San Diego,92109.0
53069563,"Modern-style, quiet, convenient space w/two pups",59589370,Zachary,,Linda Vista,32.77692,-117.17589,Private room,71,1,6,2023-03-13,0.4,3,87,4,San Diego,92111.0
17879512,"OB Pier 3, dog friendly across from the beach and walk to bars and restaurants.",113421970,La Jolla,,Ocean Beach,32.74747,-117.25283,Entire home/apt,216,1,105,2023-01-29,1.45,67,352,15,San Diego,92017.0
6629103,Cottage House Balboa Park Downtown,28645449,Miles & Brittany,,Balboa Park,32.71663,-117.136,Entire home/apt,76,2,281,2023-03-17,3.01,1,289,51,San Diego,92102.0
38747176,"Scripps Inn, Spacious 2 Bed Suite Steps from Beach",295844144,Scripps Inn,,La Jolla,32.84268,-117.27813,Private room,407,1,1,2020-11-01,0.03,3,59,0,San Diego,92037.0
699133942830762726,CW Harbour Lights | 1BR/1BA King Bed Balcony Suite,442029804,LiveSuite.Io,,Gaslamp Quarter,32.7156,-117.16065,Entire home/apt,269,2,0,,,38,179,0,San Diego,92101.0
3354216,Half Moon Room,2608408,Cooleen & Ted,,La Jolla,32.83254,-117.25847,Private room,130,2,14,2021-08-01,0.13,2,0,0,San Diego,92037.0
845124189149180967,NEW Super Central Beach Apt (SM),504891247,Ana,,Ocean Beach,32.74746031900546,-117.247993555293,Entire home/apt,93,2,0,,,39,30,0,San Diego,92107.0
51267743,"Private Room, Beach house w/private entrance",356774712,Anthony,,Pacific Beach,32.8012,-117.2521,Private room,115,7,14,2022-12-22,0.74,1,349,7,San Diego,92109.0
